word,definition,translation
tutiorism,,"n. [宗]更稳妥说(天主教神学道德论学说之一,认为在道德上有怀疑时最好还是稳妥行事,坚守诫规)"
tutocaine,,"[医] 图托卡因, 丁卡因(一种局部麻醉药)"
tutocaine hydrochloride,,"[医] 盐酸图托卡因, 布塔明"
tutor,v. be a tutor to someone; give individual instruction\nv. act as a guardian to someone,"n. 家庭教师, 导师, 助教, 监护人\nvt. 当...的教师, 教, 指导, 约束, 克制\nvi. 当家庭教师, 受家庭教师的指导"
tutor impuberum,,[法] 未到结婚年龄的监护人
tutor mulierum,,[法] 女子的监护人
tutor oneself,,自我克制
tutor-group,,导师指导小组
tutor-groups,plural of tutor-group,(tutor-group 的复数) 导师指导小组
tutorage,n. The office or occupation of a tutor; tutorship;\n   guardianship.,"n. 家庭教师的职位, 家庭教师的工作, 指导教师的职位, 指导教师的工作\n[法] 监护的地位或职责"
tutored,imp. & p. p. of Tutor,v. 当家庭教师( tutor的过去式和过去分词 ); 任大学导师; 任课
tutores honoraii,,[法] 名誉监护人
tutoress,v be a tutor to someone; give individual instruction\nv act as a guardian to someone,"n. 女家庭教师, (英)女指导教师, (美)女助教\n[法] 女家庭教师, 女监护人"
tutorial,n. a session of intensive tuition given by a tutor to an individual or to a small number of students\na. of or relating to tutors or tutoring,"n. 个别指导, 论文, 学习指南, 指导手册\na. 个别指导的, 家庭教师的, 辅导的\n[计] 教程"
tutorial class,,[法] 辅导小组
tutorial disk,,[计] 教学盘
tutorial message,,[计] 指导信息
tutorial system,,导师制
tutorially,r by tutorials; in a tutorial manner,adv. tutorial的变形
tutorials,n. a session of intensive tuition given by a tutor to an individual or to a small number of students,n. 导师的个别指导( tutorial的复数形式 ); 教程; 辅导材料; 使用说明书
tutoring,v be a tutor to someone; give individual instruction\nv act as a guardian to someone,v. 当家庭教师( tutor的现在分词 ); 任大学导师; 任课
tutoris optio,,[法] 监护选择
tutorly,,"a. 有关(或适合)家庭教师的,有关(或适合)辅导教师的"
tutors,"n a person who gives private instruction (as in singing, acting, etc.)\nv be a tutor to someone; give individual instruction\nv act as a guardian to someone",n. 导师；助教；家庭教师（tutor的复数形式）
tutorship,n teaching pupils individually (usually by a tutor hired privately),"n. 教师之职位\n[法] 保护人的职责或权力, 保护权"
tutorship by nature,,[法] 当然监护权
tutorship by will,,[法] 依遗嘱而取得的监护权
tutory,n. Tutorage.,[法] 监护
tutoyer,,"vt.亲密地向…说话,亲密地对待"
tutress,n. Tutoress.,"n. 女助教, 女家庭教师"
tutrix,n. A female guardian; a tutoress., 女监护人
tuts,"v utter `tsk,' `tut,' or `tut-tut,' as in disapproval",v. 发出嘘声( tut的第三人称单数 )
tutsan,n deciduous bushy Eurasian shrub with golden yellow flowers and reddish-purple fruits from which a soothing salve is made in Spain,n. [植]土三金丝桃
Tutsi,n. a member of a Bantu speaking people living in Rwanda and Burundi,n. 图西人(卢旺达与布隆迪境内的少数民族人)
Tutsis,n. a member of a Bantu speaking people living in Rwanda and Burundi,"n. 图西人；图西族（卢旺达与布隆迪境内的少数民族, Tutsi的复数形式）"
tutt,,abbr. tropical upper-tropospherictrouth 热带对流层上部槽
tutte,,n. (Tutte)人名；(德)图特
tutted,,v. 发出嘘声( tut的过去式和过去分词 )
tutti,n. pl. All; -- a direction for all the singers or players to\n   perform together.,"a. 全体齐奏的\nn. 合奏, 合唱"
tutti-frutti,n ice cream containing chopped candied fruits,"n. 蜜饯百果, 搀有什锦水果的冰淇淋\na. 什锦水果味的"
tuttifrutti,,"加有糖渍水果的冰淇淋(或糖果), 蜜饯百果"
tutting,,v. 发出嘘声( tut的现在分词 )
Tuttle,,[计] 托特
Tuttle graph,,[计] 托特图
Tuttle's mask,,[医] 塔特耳氏手术面罩
Tuttle's proctoscope,,"[医] 塔特耳氏直肠镜, 电光直肠镜"
Tuttls's mask,,[医] 塔特耳氏手术面罩
Tuttls's proctoscope,,[医] 塔特耳氏直肠镜
tutto,,adj. 全体的
tutty,"n. A yellow or brown amorphous substance obtained as a\n   sublimation product in the flues of smelting furnaces of zinc, and\n   consisting of a crude zinc oxide.",n. 粉状氧化锌
tutu,n. South African prelate and leader of the antiapartheid struggle (born in 1931),n. (芭蕾舞女演员用)短裙
Tutuila,,图图[土土]伊拉岛(萨摩亚 Samoa 群岛中的最大岛)
Tutuilan,,"a. , n. Tutuila的变形"
tutus,n. South African prelate and leader of the antiapartheid struggle (born in 1931)\nn. very short skirt worn by ballerinas,n. 由腰部撑开的芭蕾舞用短裙( tutu的复数形式 )
tutvetite,,钠正长细晶岩
tutwiler,, [人名] 塔特怀勒; [地名] [美国] 塔特怀勒
tutwork,,n. 计件工作
tutworker,,n. [英国方言]计件工作
tutworkers,plural of tutworker,(tutworker 的复数) n. [英国方言]计件工作
tutzing,, [地名] [德国] 图青
tutzinger,comparative of tutzing,(tutzing 的比较级)  [地名] [德国] 图青
tuula,,n. (Tuula)人名；(芬)图拉
tuum,,<拉>n.你的
tuv,,n. 德国莱茵（公司名）
Tuvalu,n a small island republic on the Tuvalu islands; formerly part of the British colony of Gilbert and Ellice Islands until it withdrew in 1975 and became independent of the United Kingdom in 1978\nn a group of coral islands in Micronesia to the southwest of Hawaii,图瓦卢[西太平洋岛国](旧称埃利斯群岛)
Tuvalu dollar,,[网络] 图瓦卢美元
Tuvaluan,,n. 图瓦卢人
tuvan,,n. (Tuvan)人名；(蒙)图旺
tuvans,plural of tuvan,(tuvan 的复数) n. (Tuvan)人名；(蒙)图旺
tuve,, [人名] 图夫
tuvia,,n. (Tuvia)人名；(以)图维亚
tuwr,,abbr. turning wrench 旋转扳手
tux,n semiformal evening dress for men,"n. 夜小礼服, 无尾夜常礼服"
tuxedo,n semiformal evening dress for men,"n. 无尾礼服, 男小礼服"
tuxedoed,s. dressed in a tuxedo,"a. 穿无尾礼服的, 穿（夜）小礼服的"
tuxedos,n. semiformal evening dress for men,"n. <美>餐服, 无尾晚礼服( tuxedo的复数形式 )"
tuxes,,n. 男士无尾半正式晚礼服( tux的名词复数 )
Tuxtla Gutierrez,,[网络] 图斯特拉-古铁雷斯；墨西哥；杜斯拿高娣维斯
tuy,, [地名] [菲律宾] 图伊; [地名] [俄罗斯] 图伊河
tuya,,平顶火山
tuyere,"n. A nozzle, mouthpiece, or fixture through which the blast is\n   delivered to the interior of a blast furnace, or to the fire of a\n   forge.","n. 鼓风口\n[机] 风口, 风嘴"
tuyere bar,,[机] 风口棒
tuyere distributor,,[化] 风帽分布板
tuyere line,,[机] 风口面
tuyere ratio,,[机] 风口比
tuyere zone,,[机] 风口带
Tuzet,,[化] 退菌特
tuzla,,n. (Tuzla)人名；(英、罗)图兹拉\n[纺] 突兹拉毯
TV,n broadcasting visual images of stationary or moving objects\nn an electronic device that receives television signals and displays them on a screen,"电视\n[计] 电视, 转移向量"
tv announcer,,[网络] 电视广播员；主播；特别出演
TV audience,,[网络] 观众；电视观众
tv camera,,n. 电视摄影机
tv camera scanner,,[电] 电视照相扫描器
TV channel,,un. 电视通道\n[网络] 电视频道；电视信道；电视台
TV dinner,,冷冻快餐（食前加温即可的）
TV Guide,,电视指南（美国知名的电视类刊物）
tv monitor,, [医]电视监视器，电视监控器
TV newsman,,[网络] 电视新闻工作者
TV program,,电视节目
TV programme,,电视节目
tv recording,,[电] 电视记录
TV reporter,,[网络] 电视台记者；电视记者；电视播音员
tv room,,[网络] 电视机房；电视室；电视房
TV set,,电视机
TV show,,[网络] 电视节目；电视剧；电视秀
TV star,,[网络] 电视明星；最佳电视明星
TV station,,电视台
TV stoned,"A person who is completely deaf and blind to everything but his favourite  show on television. \r\n\r\nHe or she is unlikely to answer the phone, speak to anyone and do anything except sit and watch. \r\n\r\nHe or she is also likely to be irritated or react badly if one tries to talk to him during that hour or in duration of his favourite TV shows that run in a row. \r\n\n> ""Sorry, I can't get Bill to come to the phone. He's TV stoned at the mo. Call back after the show is over.""\n",
tv-antenna,,[网络] 电视天线；室外电视天线；电视讯号接收天线
tva,,abbr. thrust vector alignment 推力矢量对整
tvas,plural of tva,(tva 的复数) abbr. thrust vector alignment 推力矢量对整
tvb,,"abbr. 香港无线电视台（Television Broadcasts Limited, 又称香港电视广播公司）"
tvc,,abbr. thrust vector control 推力矢量控制; thermal voltage converter 热电压变压器; total variable cost 总变动成本; temperature valve control 温度阀控制（器）
tvcs,,abbr. thrust-vector control system 推力矢量控制系统; television communications subsystem 电视通信子系统; TSO/VTAM common service area 分时操作/虚拟（远程）通信接入法公共服务区; TSO/VTAM common storage area 分时操作/虚拟（远程）通信接入法公共存储区
tve,,abbr. test vehicle engine 试验用飞行器发动机; thermal vacuum environment 热真空环境; township and village enterprise 乡镇企业
tver,, 特维尔
tverskaya,, [地名] [俄罗斯] 特韦尔斯卡亚
tversky,, [人名] 特韦尔斯基
tvf,, [医][=tactile vocal fremitus]触觉的语音震颤
tvg,,abbr. television video generator 电视视频发生器; threshold voltage generator 门限电压发生器; triggered vacuum gap 触发式真空放电器
tvga,,n. Trident VGA图形适配卡的缩写
tvi,,[电] 电视干扰
tvip,,abbr. time-varying image processing 时变图像处理
tvm,,abbr. track via missile 导弹跟踪; tachometer voltmeter 转速伏特计; transistorized voltmeter 晶体管式电压计; trailer van mount 装备有篷的拖车
tvn,,abbr. television network 电视网; Television News 电视新闻; transcend virtual networking 超越虚拟联网; total volatile nitrogen 总挥发氮
tvo,,abbr. tractor vaporizing oil 拖拉机挥发油
TVP,,abbr. 组织性植物蛋白（textured vegetable protein）
tvpa,,abbr. Thames Valley Police Authority 泰晤士河警察管理局
tvq,,abbr. top visual quality 最佳视频质量，最佳图像质量
tvr,,abbr. 电视录象（Television Recording）；电阻温度变化（temperature variation of resistance）
tvs,n broadcasting visual images of stationary or moving objects\nn an electronic device that receives television signals and displays them on a screen,abbr. 瞬变电压抑制二极管（Transient Voltage Suppressors）；电视观察系统（Television Viewing Systems）
tvss,, [医][=tactile vision substitution system]触觉视觉置换系统
TVT,,电视电传机
tvx,,abbr. target vehicle experimental 试验靶机
tvxq,,"abbr. 东方神起（韩国乐队组合, Tong Vfang Xien Qi）"
tw,,abbr. 工具车（Tool Wagon）；双心导线（Twin Wire）；台风警报（Typhoon Warning）
TWA,,环球航空公司(美国)
twachtman,, [人名] 特瓦克特曼
twaddell,,托窝德尔比重计(用以测量比水重的液体)
twaddle,n pretentious or silly talk or writing\nv speak (about unimportant matters) rapidly and incessantly,"n. 废话, 蠢话\nvi. 讲废话"
Twaddle's hydrometer,,[医] 慝沃德耳氏[液体]比重计
twaddled,v speak (about unimportant matters) rapidly and incessantly,v. 说废话( twaddle的过去式和过去分词 )
twaddler,n. someone who twaddles; someone who writes or talks twaddle,"n. 讲废话的人, 写废话的人"
twaddles,n pretentious or silly talk or writing\nv speak (about unimportant matters) rapidly and incessantly,v. 说废话( twaddle的第三人称单数 )
twaddling," a. & n. from Twaddle, v.",v. 说废话( twaddle的现在分词 )
twaddly,,"a. 讲蠢话(或废话)的,通篇胡说八道的"
twae,,n. & adj.<苏格兰> = twa
twain,n two items of the same kind,"n. 二, 两, 一对"
twaite,n. A European shad; -- called also twaite shad. See Shad.\nn. A piece of cleared ground. See Thwaite.,河鲱
twaites,plural of twaite\nn. A European shad; -- called also twaite shad. See Shad.\nn. A piece of cleared ground. See Thwaite.,(twaite 的复数) 河鲱
twang,n. a sharp vibrating sound (as of a plucked string)\nn. exaggerated nasality in speech (as in some regional dialects)\nv. cause to sound with a twang\nv. sound with a twang,"n. 弦声, 砰然一声, 鼻音\nvi. 砰然响, 发拨弦声, 带鼻音讲话\nvt. 用鼻音讲, 使发拨弦声"
twanged,imp. & p. p. of Twang,vt. 用鼻音讲（twang的过去式与过去分词形式）
twanger,,"n. 弦声；拨弦声；(琴弦的)弹拨\nvi. (班卓琴等)发弦声：；发出鼻音, 用鼻音讲：\nvt. 使发弦声：；使(箭)嗖地一声射出："
twanginess,,有拨弦声或鼻声的性质或状态
twanging,p. pr. & vb. n. of Twang,vt. 用鼻音讲（twang的现在分词形式）
twangle,v. i. & t. To twang.,"n. ,v.<罕> = twang"
twangs,n a sharp vibrating sound (as of a plucked string)\nn exaggerated nasality in speech (as in some regional dialects)\nv cause to sound with a twang\nv sound with a twang\nv twitch or throb with pain\nv pluck (strings of an instrument)\nv pronounce with a nasal twang,n. 拨弦声( twang的名词复数 ); 鼻声; 土音; （琴弦的）弹拨
