word,definition,translation
kobokobite,,绿铁锰矿
kobold,"n. A kind of domestic spirit in German mythology,\n   corresponding to the Scottish brownie and the English Robin Goodfellow.","n. <德> 小鬼, 家神, 土地神"
kobolds,"plural of kobold\nn. A kind of domestic spirit in German mythology,\n   corresponding to the Scottish brownie and the English Robin Goodfellow.","(kobold 的复数) n.<德> 小鬼, 家神, 土地神"
kobrin,, [地名] [白俄罗斯] 科布林
kobuk,, [地名] [美国] 科伯克
Kobuk Valley National Park,,[网络] 科伯克谷国家公园；科伯克河谷国家公园；山谷国家公园
Kobus,n African antelopes: waterbucks,水羚属
Kobus kob,,[网络] 赤羚；肯尼亚水羚；非洲水牛和肯尼亚水羚
Kobus leche,,[网络] 驴羚；红水羚；水羚属
kobusine,,考布素
kobutol,,五氯硝基苯
koby,, [人名] 科比
KOC,,[医] 阴极断电收缩
koch,n. German bacteriologist who isolated the anthrax bacillus and the tubercle bacillus and the cholera bacillus (1843-1910),n. 科赫（人名）
Koch flask,,[化] 科赫瓶; 科赫培养瓶
Koch resistance,,[机] 科克电阻
Koch's acid,,"[化] 科赫酸; α-萘胺-3,6,8-三磺酸"
Koch's bacillus,,[医] 郭霍氏杆菌(结核杆菌)
Koch's law,,"[医] 郭霍氏定律, 郭霍氏要点(确定病原体的四要点)"
koch's lymph,,"[医] 郭霍氏浆苗, 结核菌素"
Koch's node,,"[医] 郭霍氏结, 房室结"
Koch's phenomenon,,[医] 郭霍氏现象(结核菌再感染剧烈反应)
Koch's reaction,,"[医] 郭霍氏反应, 结核菌素反应"
Koch's sterilization apparatus,,[医] 郭霍氏灭菌器
Koch's tests,,[医] 郭霍氏试验(检出血性素质)
Koch's tyberculin,,[医] 郭霍氏结核菌素
Koch-Ehrlich stain,,[医] 郭-欧二氏染剂(染血细胞)
Koch-McMeekin's method,,[医] 郭-麦二氏法(检总氮)
Koch-Weeks bacillus,,"[医] 郭-威二氏杆菌, 结膜炎[嗜血]杆菌"
Koch-Weeks basillus,,[医] 结膜炎杆菌
kochab,,n. 帝星（小熊星座）
kocharian,, 罗伯特·科恰良
Kochb's postulates,,[医] 郭霍氏要点(确定病原体的四要点)
kochel,,n. [莫扎特] 曲号
kochenite,,琥珀树脂
Kocher,,"克歇尔(Emil Theodor, 1841-1917, 瑞士生理学家、病理学家、外科医师, 曾获1909年诺贝尔生理学-医学奖)"
Kocher's dilatation ulcer,,[医] 柯赫尔氏扩张处溃疡(肠异常扩张及肠梗阻过程中并发的溃疡)
Kocher's forceps,,[医] 柯赫尔氏钳(手术时夹持组织或压出血组织用)
Kocher's incision,,[医] 柯赫尔氏切口(胆囊手术时右侧肋弓下的切开法)
Kocher's operation,,[医] 柯赫尔氏手术
Kocher's points,,[医] 柯赫尔氏点(穿刺侧脑室点)
Kocher's reflex,,"[医] 柯赫尔氏反射, 睾丸腹肌反射"
Kocher's sign,,"[医] 柯赫尔氏征, 柯赫尔氏症状"
Kocher's symptom,,"[医] 柯赫尔氏症状(突眼性甲状腺肿患者眼上视时,上睑跳起较眼球为快)"
kocherization,,柯赫尔氏处置
kochevar,, [人名] 科奇瓦尔
kochi,,vt. 高知县（日本四国岛中南岸港市）；科钦（位于印度）
Kochia,,n. 地肤\n[网络] 地肤属；碱地肤
Kochia Roth.,,[医] 地肤属
Kochia scoparia,,"[医] 地肤, 扫帚菜"
Kochia sieversiana C.A.Mey,,[医] 硷地肤
kochin,,n. (Kochin)人名；(俄)科钦
kochins,plural of kochin,(kochin 的复数) n. (Kochin)人名；(俄)科钦
kochite,,好地石(粒硅铝石)
Kochsucker,"One who sucks the proverbial cock of the billionaire Koch brothers. Bonus points for also being a 'sucker' by falling for a prank call from someone posing as a Koch brother.\n> Hey, are you voting to re-elect Scott Walker?\n> No way! He's a dirty, rotten Kochsucker!\n",
kocide,,SD 氢氧化铜
kock,, [人名] 科克; [地名] [波兰] 科茨克
Kock resistance,,[电] 柯赫电阻
Kocks' operation,,[医] 科克斯氏手术(子宫阔韧带减缩术)
koco,,abbr. Korea Oil Corporation <韩国>大韩石油公司
koda,,n. 幸田来未（日本歌手）；科达胶片
Kodachrome,,n. 柯达彩色胶片
kodacolor,,柯达彩色(单张)负片
kodak,n. A kind of portable camera.,"n. 小型照相机, 照片, 柯达(照相机)\nvt.vi. 用小型照相机拍摄"
Kodak courage,"An extra dose of courage and the tendency to go beyond one's usual physical limits when being filmed or photographed (from action sports such as skateboarding, snowboarding, and extreme skiing).\n> I was a bit nervous being the first to hit the jump, but when you're with the film crew you get that Kodak courage.\n",
kodak metal etch resist,,[计] 柯达金属抗蚀剂
kodalk,,"柯达尔克显影剂, 偏硼酸钠"
kodaloid,,硝酸纤维素
kodama,, [地名] [日本] 儿玉
kodatron,,一种气体放电管
kode,, [地名] [瑞典] 库德
kodel,,[化] 科代尔
kodelon,,"柯德隆显影剂, 对羟基氨基乙酸"
kodi,, [地名] [刚果民主共和国、印度尼西亚] 科迪
kodiak,n. an island off southern Alaska in the Gulf of Alaska; site of the first European settlement in the area which was founded by the Russians in 1784,n. 褐色大熊
Kodiak bear,,na. 【动】科迪亚克棕熊 (Ursus middendorffi)\n[网络] 科迪亚克熊；科的阿克熊；考地亚克熊
Kodiak Island,,[网络] 科迪亚克岛；科迪亚岛；寇迪亚克岛
kodis,, [人名] 科迪斯
kodo,, 科多兽
kodra,, [地名] [乌克兰] 科德拉
kody,, [人名] 科迪
koe,,abbr. knotted one end 了结
Koeberle's forceps,,[医] 克贝尔勒氏止血钳
Koebner's phenomenon,,[医] 科布内氏现象(同形异质反应现象)
koech,, [人名] 克奇
koechlinite,,钼铋矿
koedoe,,n. <南非>=kudu
koegel,, [人名] 凯格尔
koegler,, [人名] 凯格勒
koehl,, [人名] 凯尔
koehler,,石脑油火焰安全(矿)灯
koel,"n. Any one of several species of cuckoos of the genus Eudynamys,\n   found in India, the East Indies, and Australia. They deposit their eggs\n   in the nests of other birds.",n. 噪鹃
koellite,,云歪碧玄岩
Koelreuteria Laxm.,,[医] К[树]属
Koelreuteria paniculata,,[医] К树
koels,"-s form of koel\nn. Any one of several species of cuckoos of the genus Eudynamys,\n   found in India, the East Indies, and Australia. They deposit their eggs\n   in the nests of other birds.",(koel 的第三人称 -s形式) n. 噪鹃
koelsch,, [人名] 凯尔奇
koembang,,科厄姆班风
koen,,n. (Koen)人名；(印尼)昆；(塞、荷)科恩
Koenecke's reaction,,[医] 克内克氏反应(检骨髓机能)
Koenecke's test,,[医] 克内克氏试验(检骨髓机能)
Koenecke's tests,,[医] 克内克氏试验(检骨髓机能)
koenenite,,氯氧镁铝石
Koenig,,n. (Koenig)人名；(德、法、匈)柯尼希；(英)凯尼格\n凯尼格
Koenig-Wichman disease,,"[医] 克-威二氏病, 天疱疮"
Koenigs-Knorr acetylglycoside synthesis,,[化] 柯尼希斯-克诺尔乙酰苷合成
koenlite,,(=koenleinite)重碳地蜡
Koeppe nodules,,[医] 科普氏结节(慢性虹膜炎时)
koerber,, [人名] 柯伯
koerner,, [人名] 柯纳
Koerte-Ballance operation,,[医] 克-巴二氏手术(面神经舌下神经吻合术)
koester,, [人名] 凯斯特
Koester's nodule,,[医] 克斯特氏小结(巨细胞结节)
Koestler,n. British writer (born in Hungary) who wrote a novel exposing the Stalinist purges during the 1930s (1905-1983),n. 凯斯特勒（姓氏）
koettigite,,(=kottigite)水砷锌石
Koettstorfer number,,[化] 皂化值
kof,,abbr. 拳皇（King of Fighters）；出口中间继电器
kofa,, [地名] [美国] 科法
kofelsite,,黑曜脉岩
koffler,, [人名] 科夫勒
kofi,,n. (Kofi)人名；(法、加纳)科菲
kofta,,n. (印度)肉丸
koftas,plural of kofta,(kofta 的复数) n.(印度)肉丸
kofu,,n. 甲府市（日本本州岛中南部城市）
koga,, [地名] [日本] 古河; [地名] [坦桑尼亚] 科加
Koga treatment,,[医] 科加氏疗法(皮下灌注生理盐水治疗栓塞性脉管炎)
kogai,,"<日>n.公害,环境污染"
Kogan,,n. (Kogan)人名；(俄)科甘；(英)科根
Kogasin,,[德]科尬油(合成汽油)
Kogasin I,,[化] <200摄氏度的(CO和H-2)合成汽油
KogasinII,,[化] 200摄氏度以上的(CO和H-2的)合成油
Kogia,,[网络] 游戏产业振兴院；小抹香鲸属
Kogia breviceps,,[网络] 小抹香鲸
Kogia simus,,[网络] 侏儒抹香鲸；拟抹香鲸；小抹香鲸
kogo,, [地名] [布基纳法索] 科戈
kogovsek,, [人名] 科戈夫谢克
koguryo,, 高句丽
kogut,, [人名] 科格特
KOH,,abbr. 氢氧化钾；苛性钾（等于potassium hydroxide）
Koh's tests,,[医] 科氏测验(儿童性感障碍测验)
koha,,隐花青
kohalaite,,橄榄安粗岩
kohan,,n. [姓氏]可汗; [头衔]可汗; [人名] 科恩; [地名] [韩国] 古汗; [地名] [巴基斯坦] 戈亨
kohekohe,,快快木
kohinoor,n. Alt. of Kohnur,n. 科依诺尔钻石
kohl,n. a cosmetic preparation used by women in Egypt and Arabia to darken the edges of their eyelids,"n. 化妆墨, 眼影粉"
Kohlberg,,n. (Kohlberg)人名；(瑞典)科尔贝里；(德)科尔贝格；(英)科尔伯格\n科尔伯格
Kohle-Pellegrini-Stieda disease,,[医] 科-佩-施三氏病(膝内、外侧韧带骨化)
kohlenhobel,,[德]刨煤机
Kohler,,n. 科勒（美国公司名）
Kohler illumination,,[医] 科勒氏照明(显微镜)
Kohler's bone disease,,"[医] 科勒氏骨病(足舟状骨病,第二跖骨病)"
Kohler's disease,,"[医] 科勒氏病(儿童足舟骨病,第二跖骨病)"
Kohler's method of illumination,,[医] 科勒氏照明法
kohleria,,[网络] 花脸苣苔；艳斑苣苔；花猫
kohlerite,,硒汞矿
kohli,,n. (Kohli)人名；(印)科利
kohlman,, [人名] 科尔曼
kohlmann,, [人名] 科尔曼
kohlrabi,n. plant cultivated for its enlarged fleshy turnip-shaped edible stem\nn. fleshy turnip-shaped edible stem of the kohlrabi plant,n. 撇蓝
kohlrabies,,大头菜( kohlrabi的名词复数 )
Kohlrausch coulometer,,[化] 科耳劳施电量计
Kohlrausch method,,[机] 科尔劳施法
Kohlrausch veins,,[医] 科耳劳施氏静脉(阴茎浅静脉)
Kohlrausch's dilution law,,[化] 科尔劳施稀释定律
Kohlrausch's fold,,[医] 科耳劳施氏褶(直肠右襞)
Kohlrausch's law,,[机] 科耳劳希定律
Kohlrausch's muscle,,[医] 科耳劳施氏肌(直肠壁的纵行肌)
kohls,, 科尔斯
kohm,,abbr. kilohm 千欧姆
kohms,plural of kohm,(kohm 的复数) abbr. kilohm 千欧姆
Kohn,,n. (Kohn)人名；(德、英、法、罗、葡、瑞典、捷)科恩
Kohn's bodies,,[医] 科恩氏体(嗜铬体)
Kohn's pores,,[医] 科恩氏孔(肺泡间孔)
kohnstamm,, [人名] 科恩斯塔姆
Kohnstamm's phenomenon,,"[医] 康斯塔姆氏现象, 后继性运动"
koho,, [地名] [布基纳法索] 科霍
Kohoutek,,n. [天]科胡特克彗星
kohut,, [人名] 科胡特
koi,,n. 锦鲤（观赏鱼）
koide,, [地名] [日本] 小出
koidin,,"[医] 科衣丁, 甲萘醌"
koidu,, [地名] [塞拉里昂] 科伊杜（塞法杜的旧称）
koies,plural of koy,(koy 的复数) n. (Koy)人名；(柬)贵；(土、刚(金)、匈)科伊
koigi,, [地名] [爱沙尼亚] 科伊吉
Koil,,"n. 【鸟类】噪鹃,长尾杜鹃(Eudynamis)"
koilo-,,"[医] 洼, 凹"
koilonychia,,"n. [医]反甲, 凹甲"
koilorrhachic,,[医] 腰椎后凸的
koilosternia,,胸骨凹陷
koine,n. a Greek dialect that flourished under the Roman Empire,n. 古希腊共通语
koinomatter,,正常物质
koinonia,n Christian fellowship or communion with God or with fellow Christians; said in particular of the early Christian community,联合作用
koinoniphobia,,[医] 拥挤恐怖
koinotropic,,[医] 向群性的
koinotropic type,,"[医] 仪表端正型, 社交型"
koinotropy,,向群性
Koiso,,n. (Koiso)人名；(芬)科伊索；(日)小矶 (姓)
koit,,科伊特
koivinite,,水磷铝钇矿
koivu,, [地名] [芬兰] 科伊武
koizumi,,小泉纯一郎（人名）
koj,,abbr. Kagoshima (airport) <日本>鹿儿岛（机场）
Kojah,,n. [动]亚种水貂
Kojak,,侦探科杰克
Kojewnikoff's epilepsy,,"[医] 科耶夫尼科夫氏癫痫, 持续性癫痫"
koji,,n. 日本酒曲；清酒曲
kojibiose,,"曲二糖, 2-葡糖-α-葡糖苷"
kojic acid,,[化] 曲酸\n[医] 曲酸
kojima,,小岛（日本地名）
kok,,n. 灭世狂舞（网络俱乐部）
kok-saghyz,n. perennial dandelion native to Kazakhstan cultivated for its fleshy roots that have high rubber content,"n. 橡胶草, 青胶蒲公英（根含乳汁, 可炼制橡胶）"
kok-saghyz rubber,,[化] 青胶蒲公英橡胶
kok-sagyz,n. perennial dandelion native to Kazakhstan cultivated for its fleshy roots that have high rubber content,"n. 橡胶草, 青胶蒲公英（根含乳汁, 可炼制橡胶）"
kok-sagyz rubber,,[化] 青胶蒲公英橡胶
kokadjo,, [地名] [美国] 科卡焦
Kokand,,"n. 浩罕（中国新疆西部一城市, 为苏联占领, 在乌兹别克境内）"
kokanee,,n. [动] 红大麻花鱼(产于美国西北部)
koker,,n. (Koker)人名；(塞拉、塞)科克
kokeshi,,<日>n.小木偶[日本汉字：小芥子]
kokil,,(=kokila)印度噪鹃
Kokka,,[网络] 日本；手抄本-日本；国家
Kokka disease,,[医] 流行性出血热
Kokka Shinto,,[网络] 国家神道
kokko,,"印度合欢, 阔叶合欢"
koklas,,松勺鸡
koklass,"n. Any pheasant of the genus Pucrasia. The birds of this\n   genus inhabit India and China, and are distinguished by having a long\n   central and two lateral crests on the head. Called also pucras.", [医]勺鸡
koko,,n. 可可芋头
