word,definition,translation
gradient group,,[计] 分级复接群
gradient hardness,,[机] 分级硬度
gradient line,,"[计] 梯度线, 梯度方向线"
gradient matched filter,,[计] 梯度匹配滤波器
gradient method,,[计] 梯度法\n[化] 梯度法
gradient microphone,,[电] 梯度微音器
gradient mold,,[机] 上宽铸锭模
gradient operator,,"[计] 梯度算子, 梯度算符"
gradient panel,,[计] 分级复接面板
gradient programmer,,[机] 梯度编排机
gradient search,,[计] 梯度搜索\n[化] 梯度寻优
gradient space,,[计] 梯度空间
gradient technique,,[计] 梯度技术
gradient template,,[计] 梯度模板
gradient texture,,[计] 梯度纹理
gradient thin-layer chromatography,,[化] 梯度薄层色谱法
gradient threshold,,[计] 分层阈值
gradient-index microlens array,,[计] 梯度-指数微棱镜阵列
gradient-related method,,[计] 梯度相关法
gradienter,,"n. 测斜仪, 倾料计"
gradientless reactor,,[化] 无梯度反应器
gradients,n. a graded change in the magnitude of some physical quantity or dimension\nn. the property possessed by a line or surface that departs from the horizontal,n. 道路的斜度( gradient的复数形式 ); 坡度; 变化程度; （温度、压力等的）变化率
gradin,n. Alt. of Gradine,"n. 梯级, 架子"
gradine,"n. Any member like a step, as the raised back of an altar or\n   the like; a set raised over another.\nn. A toothed chised by sculptors.","n. 阶梯的一级, 阶梯痤位的一排"
grading,n. changing the ground level to a smooth horizontal or gently sloping surface,"[经] 分级, 归类"
grading analysis,,[化] 粒度分析
grading fare,,[经] 分级车费
grading screen,,[机] 分级筛
gradings,plural of grading\nn. changing the ground level to a smooth horizontal or gently sloping surface,"(grading 的复数) [经] 分级, 归类"
gradiograph,,测斜仪
gradiomanometer,,压差密度计
gradiometer,,"n. 坡度测定仪, 倾斜计"
gradiometers,plural of gradiometer,"(gradiometer 的复数) n. 坡度测定仪, 倾斜计"
gradison,, [人名] 格雷迪森
grado,, [人名] 格拉多; [地名] [西班牙、意大利] 格拉多
gradocol menibranes,,[医] 超滤膜(应用在超滤法中的一种薄膜)
gradometer,,"n. 坡度测定仪, 倾斜计"
grads,plural of grad\nn. one-hundredth of a right angle,(grad 的复数) n. 毕业生；校友
gradual,n. (Roman Catholic Church) an antiphon (usually from the Book of Psalms) immediately after the epistle at Mass\na. proceeding in small stages\na. (of a topographical gradient) not steep or abrupt,"a. 逐渐的, 渐增的\nn. 弥撒升阶圣歌"
gradual advance,,[经] 逐渐上升
gradual decline,,[经] 逐渐下降
gradual metamorphosis,,[医] 渐变态
gradual onset,,[医] 缓起(病)
gradual retirement plan,,[经] 逐渐退职(休)计划
gradual separation,,[医] 徐缓分离
gradualism,,n. 渐进主义
gradualist,, 渐进主义者（的）
gradualistic,,a. gradualism的变形
gradualists,plural of gradualist,(gradualist 的复数)  渐进主义者（的）
graduality,,[网络] 循序渐进；渐进性
gradually,r. in a gradual manner,adv. 逐渐地
gradualness,n. the property possessed by a slope that is very gradual,"n. 渐次, 徐徐, 逐渐"
graduand,,"n. < 主英> 即将毕业的学生, 即将接受学位者"
graduands,plural of graduand,"(graduand 的复数) n.< 主英> 即将毕业的学生, 即将接受学位者"
graduate,n. a measuring instrument for measuring fluid volume; a glass container (cup or cylinder or flask) whose sides are marked with or divided into amounts\nv. receive an academic degree upon completion of one's studies\nv. confer an academic degree upon\ns. of or relating to studies beyond a bachelor's degree,"n. 毕业生, 量杯\na. 已得学位的, 研究生的, 毕业的\nvi. 毕业, 得学位, 逐渐变为\nvt. 准予...毕业, 授予...学位, 分等级, 刻刻度"
graduate assistantship,,同时担任助教的研究生;研究生奖学金
graduate away,,逐渐消失
graduate course,,研究生课程
graduate from,,从...毕业
graduate into,,渐渐变为
graduate nurse,,[医] 毕业护士
graduate school,,研究生院
graduate student,,研究生
graduate with honors,,以优异成绩毕业
graduated,v receive an academic degree upon completion of one's studies\nv confer an academic degree upon\nv make fine adjustments or divide into marked intervals for optimal measuring\na marked with or divided into degrees\ns taking place by degrees,"a. 毕业了的, 分等级的, 分度的, 刻度的\n[医] 有刻度的"
graduated bottle,,[医] 刻度瓶
graduated bougie,,[医] 刻度探条
graduated compress,,"[医] 梯形敷布, 分级敷布"
graduated cone,,"[医] 划度圆锥, 计量圆锥"
graduated cylinder,,[化] 量筒\n[医] 刻度量筒
graduated exercise,,[医] 渐进性运动
graduated flask,,[化] 量瓶
graduated pipette,,[医] 刻度吸[量]管
graduated rates,,[经] 超额累进率
graduated table,,[网络] 毕业表
graduated tax,,累进税
graduated tax rates,,"[经] 分级税率, 累进税率"
graduated taxation,,[经] 分级课税
graduated tenotomy,,[医] 部分腱切断术
graduated tile,,[医] 刻度板
graduated vessels,,[机] 刻度容器
graduated vote,,[法] 递减投票法
graduates,n a person who has received a degree from a school (high school or college or university)\nn a measuring instrument for measuring fluid volume; a glass container (cup or cylinder or flask) whose sides are marked with or divided into amounts\nv receive an academic degree upon completion of one's studies\nv confer an academic degree upon\nv make fine adjustments or divide into marked intervals for optimal measuring,n. <美>毕业生( graduate的名词复数 ); <英>大学毕业生; （已经取得学士学位正在攻读高级学位的）研究生; 量筒\nv. 渐变( graduate的第三人称单数 ); 渐渐变为（与into连用）; 渐渐消逝（与away连用）; 取得资格（与as连用）
graduateship,n. State of being a graduate., 研究生联谊会
graduating,p. pr. & vb. n. of Graduate,v. 渐变( graduate的现在分词 ); 渐渐变为（与into连用）; 渐渐消逝（与away连用）; 取得资格（与as连用）
graduating class,, 毕业班
graduating diaphragm,,[医] 分度光阑
graduation,n. the successful completion of a program of study\nn. a line (as on a vessel or ruler) that marks a measurement,"n. 毕业, 得学位, 分划, 刻度, 分等级\n[医] 刻度, 分度, 毕业"
graduation certificate,,[法] 毕业证书
graduation exercise,,[网络] 毕业考验；毕业训练；毕业练习
graduation exercises,,毕业典礼
graduation range,,"[医] 刻度距离, 刻度域"
Graduation was held last night,,毕业典礼昨晚举行的
graduations,n. the successful completion of a program of study\nn. an academic exercise in which diplomas are conferred\nn. a line (as on a vessel or ruler) that marks a measurement,"n. 毕业, 毕业典礼( graduation的复数形式 )"
graduator,"n. One who determines or indicates graduation; as, a\n   graduator of instruments.\nn. An instrument for dividing any line, right or curve,\n   into small, regular intervals.\nn. An apparatus for diffusing a solution, as brine or\n   vinegar, over a large surface, for exposure to the air.","n. 分度器, 刻度员"
gradus,"n. A dictionary of prosody, designed as an aid in writing\n   Greek or Latin poetry.","n. 韵律典, 练习曲集\n[法] 亲等"
gradwohl,, [人名] 格拉德沃尔
grady,,n. 格雷迪（男子名）
gradys,plural of grady,(grady 的复数) n. 格雷迪（男子名）
grae,, [医][=generally recognized as effective]公认为有效
Graeae,,[复]n.[希神]格里伊三姐妹
Graebe-Ullman reaction,,[机] 格雷伯-乌尔曼反应
Graebe-Ulmann carbazole synthesis,,[化] 格雷伯-乌尔曼咔唑合成法
graeber,, [人名] 格雷伯
graebner,, [人名] 格雷布纳
Graecise,,v. <主英>=Graecize
Graecism,,"n. 希腊(语言、艺术、思想等的)风格, 希腊思潮"
graecize,,v. 使希腊化;使希腊语调
Graeco-,,"(=Greco-)表示“希腊,希腊人”之义"
graeco-roman,s of or pertaining to or characteristic of the ancient Greek and Roman cultures, 受希腊影响的
Graeco-Roman deity,,[网络] 格罗派罗马神
Graeco-Roman wrestling,,古典式摔跤
Graecophilic,,[网络] Gra ophilic
graef,, [人名] 格雷夫
Graefe's disease,,"[医] 格雷费氏病, 进行性眼肌麻痹"
Graefe's knife,,[医] 线状内障刀
Graefe's sign,,"[医] 格雷费氏征(突眼性甲状腺肿时,上睑不能随眼球运动而下转)"
Graefe's spots,,[医] 格雷费氏点(压脊柱某点可解除睑痉挛)
Graefe's test,,[医] 格雷费氏试验(检隐斜视)
Graefe's tests,,[医] 格雷弗氏试验(检隐斜视)
graeff,, [人名] 格雷夫
Graeme,,n. 格雷姆（男子名）
Graeser's method,,[医] 格雷泽氏法(测定乳酸法)
graesser,, [人名] 格雷泽
Graesser rain-bucket extractor,,[化] 格雷泽雨斗萃取器
graessle,, [人名] 格雷斯尔
graettinger,, [人名] 格雷廷杰; [地名] [美国] 格雷廷杰
Graetz number,,[化] 格雷茨数
Graeupner's method,,[医] 格罗伊普内氏法(一种心脏运动耐重试验)
Graf,n. German tennis player who won seven women's singles titles at Wimbledon (born in 1969),<德>n.(德国、奥地利、瑞典的) 伯爵
Graf Zeppelin,,[网络] 齐柏林伯爵号；齐帕林；飞艇伯爵
Graface,,石墨-二硫化钼固体润滑剂
Grafenberg ring,,[医] 格雷芬伯格氏环(避孕环)
Grafenberg's ring,,[医] 格雷芬伯格氏环(避孕环)
graff,n. A steward; an overseer.\nn. & v. See Graft.,"n. 壕, 沟；河渠"
graffer,n. a notary or scrivener.,"[法] 公证人, 代书人"
graffin,, [人名] 格拉芬
graffiti,n a rude decoration inscribed on rocks or walls\nn a rude decoration inscribed on rocks or walls,n. 墙上乱写乱画的东西
graffiti pollution,,[法] 涂写污染
graffitiing,-ing form of graffiti\nn a rude decoration inscribed on rocks or walls\nn a rude decoration inscribed on rocks or walls,(graffiti 的现在分词) n. 墙上乱写乱画的东西
graffitist,,(在公共场所的墙壁等处)乱涂乱写者
graffitists,plural of graffitist,(graffitist 的复数) (在公共场所的墙壁等处)乱涂乱写者
graffito,n. a rude decoration inscribed on rocks or walls,"n. 乱画, 粗糙雕刻"
graffman,, [人名] 格拉夫曼
Grafil,,碳纤维
grafing,,分级复联
grafly,, [人名] 格雷夫利
Grafotox,,磷酸锌和磷酸铁覆盖剂、覆盖层和覆盖过程
grafs,n. German tennis player who won seven women's singles titles at Wimbledon (born in 1969),n. [德语](德国、奥地利、瑞典的)伯爵(相当于英国的earl)
graft,n. (surgery) tissue or organ transplanted from a donor to a recipient; in some cases the patient can be both donor and recipient\nn. the act of grafting something onto something else\nv. cause to grow together parts from different plants,"n. 嫁接, 贪污\nv. 嫁接, 移植, 贪污"
graft copolymer,,[化] 接枝共聚物
graft copolymerization,,[化] 接枝共聚
graft in,,将...嫁接于
graft modification,,[化] 接枝改性
graft on,,将...嫁接于
graft polymer,,[化] 接枝聚合物
graft polymer latex,,[化] 接枝聚合物胶乳
graft polymerization,,[化] 接枝聚合
graft Thiersch's,,[医] 提尔施氏移植物
graft-versus-host,, [医]移植块抗宿主，移植物抗宿主
graft-versus-host disease,," [医]移植物抗宿主疾病, 移值物抗宿主疾病"
GRAFTABL,,"[计] DOS外部命令:该命令能使DOS使用特殊字符\n             并使DOS在彩色图形适配器(CGA)为图形模式的情况下, 能显示这些字符"
graftage,,接枝法
grafted,v cause to grow together parts from different plants\nv place the organ of a donor into the body of a recipient,v. <农>移植( graft的过去式和过去分词 ); 嫁接; 使（思想、制度等）成为（…的一部份）; 植根
grafted hebephrenia,,[医] 嫁接性青春期痴呆
grafter,"n. One who inserts scions on other stocks, or propagates\n   fruit by ingrafting.\nn. An instrument by which grafting is facilitated.\nn. The original tree from which a scion has been taken for\n   grafting upon another tree.","n. 嫁接的人, 收贿者, 贪污者\n[法] 贪污分子, 受贿者, 骗子"
